,Beds,Baths,Toilets,Is_new,Is_furnished,Is_serviced,Price,Property_type,Location
13078,4.0,4.0,5.0,yes,no,no,20000000.0,house,Alimosho
13079,4.0,0.0,0.0,no,no,no,135000000.0,house,Epe
13080,5.0,5.0,6.0,yes,no,no,220000000.0,house,Ikeja
13081,2.0,2.0,3.0,yes,no,no,55000000.0,house,Kosofe
13082,4.0,4.0,4.0,yes,no,no,55000000.0,house,Ifako-Ijaiye
13083,2.0,0.0,0.0,no,no,no,45000000.0,house,Alimosho
13084,5.0,5.0,6.0,yes,yes,no,55000000.0,house,Ikeja
13085,4.0,0.0,0.0,no,no,no,40000000.0,house,Alimosho
13086,5.0,5.0,6.0,yes,no,no,75000000.0,house,Ikeja
13087,4.0,4.0,5.0,yes,no,no,110000000.0,house,Ikeja
13088,2.0,2.0,3.0,yes,no,no,70000000.0,house,Alimosho
13089,3.0,2.0,2.0,no,no,no,28000000.0,apartment,Alimosho
13090,4.0,4.0,5.0,yes,no,no,300000000.0,house,Ikeja
13091,3.0,3.0,4.0,yes,no,no,45000000.0,house,Alimosho
13092,3.0,0.0,0.0,no,no,no,17000000.0,house,Alimosho
13093,5.0,5.0,6.0,yes,no,no,65000000.0,house,Alimosho
13094,0.0,0.0,0.0,no,no,no,80000000.0,apartment,Ikeja
13095,4.0,4.0,5.0,yes,no,no,220000000.0,house,Ikeja
13096,5.0,5.0,6.0,no,no,no,55000000.0,house,Alimosho
13097,4.0,4.0,5.0,no,no,no,40000000.0,house,Alimosho
13098,3.0,3.0,4.0,no,no,no,180000000.0,house,Lagos Mainland
13099,4.0,4.0,4.0,no,no,no,65000000.0,house,Eti-Osa
13100,3.0,3.0,4.0,yes,no,yes,52000000.0,house,Eti-Osa
13101,5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
13102,3.0,3.0,4.0,yes,no,yes,44000000.0,house,Eti-Osa
13103,4.0,5.0,5.0,yes,no,yes,80000000.0,house,Eti-Osa
13104,5.0,6.0,6.0,yes,no,no,350000000.0,house,Eti-Osa
13105,1.0,2.0,2.0,yes,no,no,36000000.0,apartment,Eti-Osa
13106,5.0,6.0,6.0,no,yes,no,10000000.0,house,Eti-Osa
13107,5.0,6.0,6.0,yes,no,no,120000000.0,house,Eti-Osa
13108,3.0,3.0,4.0,yes,no,yes,50000000.0,house,Eti-Osa
13109,4.0,4.0,5.0,no,no,no,5000000.0,house,Eti-Osa
13110,4.0,4.0,5.0,yes,no,no,115000000.0,house,Eti-Osa
13111,4.0,4.0,5.0,yes,no,yes,215000000.0,house,Eti-Osa
13112,4.0,4.0,5.0,yes,no,yes,250000000.0,house,Eti-Osa
13113,4.0,4.0,5.0,yes,no,no,140000000.0,house,Eti-Osa
13114,3.0,3.0,4.0,yes,no,no,44000000.0,house,Eti-Osa
13115,4.0,4.0,5.0,yes,no,no,70000000.0,house,Eti-Osa
13116,3.0,3.0,4.0,yes,no,yes,220000000.0,apartment,Eti-Osa
13117,4.0,4.0,5.0,yes,no,yes,67000000.0,house,Eti-Osa
13118,4.0,4.0,5.0,yes,no,yes,65000000.0,house,Eti-Osa
13119,5.0,5.0,6.0,yes,no,no,130000000.0,house,Eti-Osa
13120,4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
13121,4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
13122,5.0,5.0,6.0,yes,no,no,125000000.0,house,Eti-Osa
13123,4.0,4.0,5.0,no,no,yes,75000000.0,apartment,Eti-Osa
13124,4.0,4.0,5.0,yes,no,no,98000000.0,house,Eti-Osa
13125,2.0,2.0,3.0,yes,no,yes,45000000.0,apartment,Eti-Osa
13126,4.0,4.0,5.0,yes,no,no,140000000.0,house,Eti-Osa
13127,4.0,4.0,5.0,yes,no,yes,55000000.0,house,Eti-Osa
13128,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
13129,3.0,3.0,4.0,yes,no,no,30000000.0,apartment,Eti-Osa
13130,4.0,4.0,5.0,yes,no,no,650000000.0,house,Eti-Osa
13131,4.0,4.0,5.0,no,no,yes,250000000.0,house,Eti-Osa
13132,5.0,5.0,6.0,yes,no,no,190000000.0,house,Eti-Osa
13133,6.0,6.0,7.0,yes,no,yes,750000000.0,house,Eti-Osa
13134,1.0,1.0,2.0,yes,no,yes,35000000.0,apartment,Eti-Osa
13135,4.0,4.0,5.0,yes,no,no,110000000.0,house,Eti-Osa
13136,4.0,4.0,5.0,yes,no,yes,85000000.0,house,Eti-Osa
13137,5.0,5.0,6.0,yes,no,no,193000000.0,house,Eti-Osa
13138,5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
13139,5.0,5.0,6.0,yes,no,no,120000000.0,house,Eti-Osa
13140,4.0,4.0,5.0,yes,no,yes,120000000.0,house,Eti-Osa
13141,3.0,3.0,4.0,no,yes,yes,250000000.0,apartment,Eti-Osa
13142,5.0,5.0,6.0,yes,no,no,95000000.0,house,Eti-Osa
13143,5.0,5.0,6.0,yes,no,no,137000000.0,house,Eti-Osa
13144,4.0,4.0,5.0,yes,no,no,68000000.0,house,Eti-Osa
13145,4.0,4.0,5.0,yes,no,yes,48000000.0,house,Eti-Osa
13146,4.0,4.0,5.0,yes,no,no,83000000.0,house,Eti-Osa
13147,3.0,3.0,3.0,no,no,no,25000000.0,house,Alimosho
13148,4.0,4.0,4.0,no,no,no,9000000.0,house,Ikorodu
13149,5.0,5.0,5.0,no,no,no,320000000.0,house,Ikeja
13150,4.0,4.0,4.0,yes,no,no,105000000.0,house,Ikeja
13151,5.0,5.0,5.0,yes,yes,yes,140000000.0,house,Ikeja
13152,3.0,3.0,3.0,no,no,no,55000000.0,house,Ifako-Ijaiye
13153,5.0,5.0,5.0,no,no,no,380000000.0,house,Ikeja
13154,4.0,4.0,4.0,yes,no,no,600000000.0,house,Eti-Osa
13155,4.0,4.0,4.0,yes,no,no,120000000.0,house,Eti-Osa
13156,5.0,5.0,5.0,no,no,no,120000000.0,house,Eti-Osa
13157,5.0,5.0,5.0,yes,no,no,250000000.0,house,Eti-Osa
13158,7.0,7.0,7.0,no,no,no,45000000.0,house,Alimosho
13159,4.0,4.0,4.0,yes,no,no,140000000.0,house,Ikeja
13160,3.0,3.0,3.0,no,no,no,170000000.0,house,Ikeja
13161,5.0,5.0,5.0,yes,no,no,130000000.0,house,Alimosho
13162,4.0,4.0,4.0,no,no,no,95000000.0,house,Ifako-Ijaiye
13163,3.0,3.0,3.0,yes,no,no,75000000.0,house,Ikeja
13164,3.0,3.0,3.0,no,no,no,32000000.0,house,Ikeja
13165,6.0,6.0,6.0,yes,yes,no,220000000.0,house,Oshodi-Isolo
13166,4.0,4.0,4.0,no,no,no,135000000.0,house,Alimosho
13167,4.0,4.0,4.0,yes,no,no,120000000.0,house,Ikeja
13168,4.0,4.0,4.0,no,no,no,35000000.0,house,Ikeja
13169,3.0,3.0,3.0,yes,no,no,80000000.0,house,Agege
13170,4.0,4.0,4.0,no,no,no,95000000.0,house,Ifako-Ijaiye
13171,3.0,3.0,3.0,no,no,no,60000000.0,house,Ifako-Ijaiye
13172,4.0,4.0,4.0,yes,no,no,145000000.0,house,Ikeja
13173,4.0,0.0,0.0,no,no,no,30000000.0,house,Alimosho
13174,4.0,4.0,4.0,no,no,no,42000000.0,house,Ifako-Ijaiye
13175,5.0,5.0,5.0,no,no,no,140000000.0,house,Alimosho
13176,3.0,3.0,3.0,yes,no,no,55000000.0,house,Alimosho
13177,4.0,5.0,5.0,yes,no,no,110000000.0,house,Eti-Osa
13178,2.0,2.0,2.0,no,no,no,12000000.0,house,Eti-Osa
13179,4.0,4.0,5.0,yes,no,no,85000000.0,house,Ifako-Ijaiye
13180,4.0,4.0,5.0,yes,no,no,220000000.0,house,Ikeja
13181,4.0,4.0,5.0,yes,no,no,65000000.0,house,Ikeja
13182,5.0,5.0,6.0,yes,no,yes,175000000.0,house,Eti-Osa
13183,2.0,2.0,2.0,yes,no,no,65000000.0,house,Alimosho
13184,5.0,6.0,6.0,yes,no,no,350000000.0,house,Eti-Osa
13185,4.0,4.0,5.0,yes,yes,yes,250000000.0,house,Eti-Osa
13186,5.0,0.0,0.0,no,no,no,15000000.0,house,Alimosho
13187,2.0,2.0,2.0,no,no,no,50000000.0,house,Ifako-Ijaiye
13188,4.0,0.0,0.0,yes,no,no,220000000.0,house,Ikeja
13189,6.0,6.0,7.0,no,no,no,46000000.0,house,Kosofe
13190,4.0,4.0,5.0,no,no,no,85000000.0,house,Eti-Osa
13191,5.0,0.0,0.0,no,no,no,90000000.0,house,Oshodi-Isolo
13192,4.0,4.0,4.0,yes,no,no,50000000.0,house,Eti-Osa
13193,6.0,10.0,10.0,yes,yes,yes,400000000.0,house,Eti-Osa
13194,5.0,0.0,0.0,yes,no,no,65000000.0,house,Ikorodu
13195,3.0,0.0,0.0,no,no,no,18000000.0,house,Alimosho
13196,5.0,5.0,6.0,yes,no,no,330000000.0,house,Ikeja
13197,0.0,0.0,0.0,no,no,no,200000000.0,apartment,Ikeja
13198,3.0,3.0,3.0,no,no,no,60000000.0,apartment,Alimosho
13199,0.0,0.0,0.0,no,no,no,28000000.0,apartment,Alimosho
13200,3.0,3.0,4.0,yes,no,no,22000000.0,house,Alimosho
13201,6.0,6.0,7.0,no,no,no,100000000.0,house,Ifako-Ijaiye
13202,3.0,3.0,4.0,yes,no,no,21000000.0,house,Alimosho
13203,5.0,5.0,6.0,no,no,no,50000000.0,house,Ifako-Ijaiye
13204,5.0,5.0,6.0,no,no,no,60000000.0,house,Alimosho
13205,4.0,4.0,5.0,no,no,no,55000000.0,house,Alimosho
13206,4.0,4.0,5.0,no,no,no,90000000.0,house,Agege
13207,3.0,3.0,4.0,no,no,no,200000000.0,house,Oshodi-Isolo
13208,4.0,4.0,5.0,yes,no,no,80000000.0,house,Ifako-Ijaiye
13209,7.0,7.0,8.0,yes,no,no,140000000.0,house,Oshodi-Isolo
13210,4.0,4.0,5.0,yes,no,no,135000000.0,house,Ikeja
13211,3.0,3.0,4.0,yes,no,no,38000000.0,apartment,Ifako-Ijaiye
13212,5.0,5.0,6.0,yes,no,no,130000000.0,house,Ifako-Ijaiye
13213,3.0,3.0,4.0,yes,no,no,150000000.0,house,Ifako-Ijaiye
13214,4.0,4.0,5.0,yes,no,no,38000000.0,house,Ifako-Ijaiye
13215,5.0,0.0,0.0,yes,no,no,140000000.0,house,Alimosho
13216,2.0,0.0,0.0,no,no,no,18000000.0,house,Alimosho
13217,3.0,0.0,0.0,yes,no,no,35000000.0,house,Alimosho
13218,3.0,3.0,4.0,no,no,no,27000000.0,house,Ikeja
13219,4.0,4.0,5.0,yes,no,no,65000000.0,house,Ikeja
13220,5.0,0.0,0.0,no,no,no,40000000.0,house,Alimosho
13221,2.0,5.0,5.0,no,no,no,27000000.0,house,Eti-Osa
13222,3.0,3.0,4.0,no,no,no,28000000.0,house,Ikeja
13223,4.0,4.0,5.0,no,no,no,50000000.0,house,Ifako-Ijaiye
13224,3.0,3.0,4.0,no,no,no,60000000.0,apartment,Eti-Osa
13225,4.0,0.0,0.0,no,no,no,30000000.0,house,Alimosho
13226,4.0,4.0,5.0,yes,no,no,130000000.0,house,Ikeja
13227,2.0,0.0,0.0,no,no,no,14000000.0,house,Alimosho
13228,0.0,0.0,0.0,yes,no,no,30000000.0,apartment,Agege
13229,3.0,3.0,4.0,yes,no,no,100000000.0,apartment,Ikeja
13230,4.0,4.0,5.0,yes,yes,no,85000000.0,house,Ifako-Ijaiye
13231,5.0,5.0,6.0,yes,no,no,570000000.0,house,Eti-Osa
13232,6.0,0.0,0.0,yes,no,no,550000000.0,house,Eti-Osa
13233,6.0,6.0,7.0,yes,no,no,55000000.0,house,Alimosho
13234,5.0,5.0,6.0,yes,no,no,130000000.0,house,Ikeja
13235,2.0,2.0,3.0,no,no,no,50000000.0,house,Mushin
13236,4.0,4.0,5.0,no,no,no,19000000.0,house,Alimosho
13237,3.0,3.0,3.0,yes,no,no,55000000.0,house,Eti-Osa
13238,3.0,3.0,3.0,no,no,no,35000000.0,house,Ifako-Ijaiye
13239,4.0,4.0,4.0,yes,no,no,280000000.0,house,Ikeja
13240,4.0,4.0,5.0,yes,yes,no,90000000.0,house,Ikeja
13241,4.0,4.0,5.0,yes,yes,no,38000000.0,house,Kosofe
13242,3.0,0.0,0.0,no,yes,no,75000000.0,house,Alimosho
13243,4.0,4.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
13244,5.0,5.0,6.0,yes,no,no,105000000.0,house,Eti-Osa
13245,4.0,4.0,5.0,yes,no,yes,135000000.0,house,Eti-Osa
13246,5.0,5.0,6.0,yes,no,no,470000000.0,house,Eti-Osa
13247,5.0,5.0,6.0,yes,no,no,110000000.0,house,Eti-Osa
13248,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
13249,4.0,4.0,5.0,yes,no,yes,63000000.0,house,Eti-Osa
13250,4.0,4.0,5.0,yes,no,no,84000000.0,house,Eti-Osa
13251,4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
13252,4.0,4.0,5.0,yes,no,yes,65000000.0,house,Eti-Osa
13253,3.0,3.0,4.0,yes,no,yes,280000000.0,apartment,Eti-Osa
13254,4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
13255,5.0,5.0,6.0,yes,no,no,115000000.0,house,Eti-Osa
13256,4.0,4.0,5.0,yes,no,yes,90000000.0,house,Eti-Osa
13257,2.0,2.0,3.0,yes,no,yes,40000000.0,house,Eti-Osa
13258,5.0,5.0,6.0,yes,no,yes,230000000.0,house,Eti-Osa
13259,4.0,4.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
13260,4.0,4.0,5.0,yes,no,no,250000000.0,house,Ikeja
13261,4.0,4.0,5.0,yes,no,no,150000000.0,house,Eti-Osa
13262,4.0,4.0,5.0,yes,no,no,140000000.0,house,Eti-Osa
13263,1.0,1.0,2.0,yes,no,yes,138725000.0,apartment,Eti-Osa
13264,5.0,5.0,6.0,yes,no,yes,175000000.0,house,Eti-Osa
13265,4.0,4.0,5.0,yes,no,yes,65000000.0,house,Eti-Osa
13266,3.0,3.0,4.0,yes,no,yes,200000000.0,apartment,Eti-Osa
13267,4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
13268,4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
13269,4.0,4.0,5.0,yes,no,yes,55000000.0,house,Eti-Osa
13270,5.0,5.0,6.0,yes,no,yes,325000000.0,house,Eti-Osa
13271,4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
13272,4.0,4.0,5.0,yes,no,yes,110000000.0,house,Eti-Osa
13273,2.0,2.0,3.0,yes,no,yes,65000000.0,apartment,Eti-Osa
13274,4.0,4.0,5.0,yes,no,yes,220000000.0,house,Eti-Osa
13275,4.0,4.0,5.0,yes,no,yes,95000000.0,house,Eti-Osa
13276,4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
13277,5.0,5.0,6.0,yes,no,no,150000000.0,house,Eti-Osa
13278,5.0,5.0,6.0,yes,no,no,145000000.0,house,Eti-Osa
13279,2.0,2.0,3.0,yes,no,no,39000000.0,apartment,Eti-Osa
13280,3.0,3.0,4.0,yes,no,yes,47000000.0,house,Eti-Osa
13281,4.0,4.0,5.0,yes,no,no,98000000.0,house,Eti-Osa
13282,6.0,6.0,7.0,yes,no,no,750000000.0,house,Eti-Osa
13283,4.0,4.0,5.0,yes,no,no,42000000.0,house,Eti-Osa
13284,3.0,3.0,4.0,yes,no,no,50000000.0,house,Eti-Osa
13285,5.0,5.0,6.0,yes,no,no,165000000.0,house,Eti-Osa
13286,2.0,2.0,3.0,yes,no,yes,45000000.0,house,Eti-Osa
13287,5.0,6.0,6.0,yes,no,no,250000000.0,house,Eti-Osa
13288,4.0,5.0,5.0,yes,no,no,110000000.0,house,Eti-Osa
13289,5.0,6.0,6.0,yes,no,no,160000000.0,house,Eti-Osa
13290,4.0,5.0,5.0,yes,no,no,57000000.0,house,Eti-Osa
13291,5.0,5.0,6.0,yes,no,no,65000000.0,house,Alimosho
13292,3.0,3.0,3.0,yes,no,no,60000000.0,house,Ikeja
13293,3.0,3.0,3.0,no,no,no,150000000.0,house,Ikeja
13294,3.0,3.0,3.0,no,no,no,170000000.0,house,Eti-Osa
13295,5.0,5.0,5.0,no,no,no,75000000.0,house,Eti-Osa
13296,3.0,3.0,3.0,yes,no,no,50000000.0,house,Ikeja
13297,4.0,4.0,4.0,no,no,no,67000000.0,house,Eti-Osa
13298,4.0,4.0,4.0,no,no,no,92000000.0,house,Ikeja
13299,4.0,4.0,4.0,no,no,no,145000000.0,house,Ikeja
13300,3.0,3.0,3.0,no,no,no,180000000.0,house,Ikeja
13301,4.0,4.0,4.0,no,no,no,140000000.0,house,Ikeja
13302,4.0,4.0,4.0,no,no,no,220000000.0,house,Eti-Osa
13303,3.0,3.0,3.0,no,no,no,50000000.0,house,Ikeja
13304,3.0,3.0,3.0,no,no,no,240000000.0,house,Oshodi-Isolo
13305,2.0,2.0,2.0,no,no,no,75000000.0,house,Ifako-Ijaiye
13306,5.0,5.0,5.0,yes,no,no,260000000.0,house,Ikeja
13307,3.0,3.0,3.0,yes,no,no,38000000.0,house,Eti-Osa
13308,4.0,4.0,4.0,no,no,no,120000000.0,house,Eti-Osa
13309,5.0,5.0,5.0,yes,no,no,220000000.0,house,Ikeja
13310,2.0,2.0,2.0,no,no,no,130000000.0,house,Ifako-Ijaiye
13311,3.0,3.0,3.0,no,no,no,120000000.0,house,Oshodi-Isolo
13312,4.0,4.0,4.0,no,no,no,55000000.0,house,Alimosho
13313,3.0,3.0,3.0,no,no,no,40000000.0,house,Ikeja
13314,4.0,4.0,4.0,no,no,no,65000000.0,house,Epe
13315,3.0,0.0,0.0,yes,no,no,9000000.0,house,Ikorodu
13316,4.0,4.0,4.0,yes,no,no,75000000.0,house,Eti-Osa
13317,4.0,4.0,4.0,yes,no,no,130000000.0,house,Ifako-Ijaiye
13318,4.0,4.0,4.0,yes,no,no,470000000.0,house,Eti-Osa
13319,4.0,4.0,4.0,no,no,no,170000000.0,house,Ikeja
13320,3.0,3.0,3.0,no,no,no,50000000.0,house,Ifako-Ijaiye
13321,4.0,4.0,4.0,yes,no,no,35000000.0,house,Ikorodu
13322,4.0,4.0,4.0,no,no,no,140000000.0,house,Ikeja
13323,4.0,4.0,4.0,yes,no,no,370000000.0,house,Eti-Osa
13324,4.0,4.0,4.0,yes,no,yes,150000000.0,house,Eti-Osa
13325,3.0,3.0,3.0,no,no,no,70000000.0,house,Ifako-Ijaiye
13326,4.0,4.0,5.0,yes,no,no,50000000.0,house,Eti-Osa
13327,4.0,4.0,4.0,yes,no,no,130000000.0,house,Ifako-Ijaiye
13328,3.0,3.0,4.0,no,no,no,130000000.0,house,Surulere
13329,3.0,0.0,0.0,no,no,no,40000009.0,house,Alimosho
13330,3.0,3.0,3.0,no,no,no,50000000.0,house,Agege
13331,3.0,3.0,3.0,no,no,no,280000000.0,house,Ikeja
13332,3.0,0.0,0.0,no,no,no,35000000.0,apartment,Ikeja
13333,2.0,0.0,0.0,yes,no,yes,20000000.0,house,Epe
13334,3.0,3.0,4.0,no,no,no,120000000.0,house,Shomolu
13335,3.0,3.0,3.0,no,no,no,92000000.0,house,Ikeja
13336,4.0,4.0,4.0,no,no,no,40000000.0,house,Alimosho
13337,2.0,0.0,0.0,no,no,no,40000000.0,apartment,Alimosho
13338,4.0,4.0,5.0,yes,no,no,50000000.0,house,Alimosho
13339,4.0,0.0,0.0,no,no,no,50000000.0,house,Alimosho
13340,6.0,6.0,7.0,no,no,no,55000000.0,house,Alimosho
13341,3.0,3.0,3.0,no,no,no,35000000.0,house,Ikeja
13342,3.0,0.0,4.0,yes,yes,no,40000000.0,apartment,Kosofe
13343,3.0,3.0,4.0,yes,no,no,50000000.0,house,Alimosho
13344,4.0,4.0,5.0,yes,no,yes,70000000.0,house,Eti-Osa
13345,5.0,0.0,0.0,no,no,no,52000000.0,house,Alimosho
13346,4.0,4.0,5.0,yes,no,no,55000000.0,house,Ikeja
13347,3.0,0.0,0.0,no,no,no,25000000.0,house,Oshodi-Isolo
13348,3.0,0.0,0.0,no,no,no,30000000.0,apartment,Alimosho
13349,2.0,2.0,2.0,no,no,no,70000000.0,house,Eti-Osa
13350,0.0,0.0,0.0,no,no,no,28000000.0,apartment,Alimosho
13351,4.0,4.0,5.0,no,no,no,135000000.0,house,Ikeja
13352,4.0,0.0,0.0,no,no,no,250000000.0,house,Ikeja
13353,4.0,0.0,0.0,yes,no,no,160000000.0,house,Kosofe
13354,5.0,5.0,6.0,yes,yes,yes,500000000.0,house,Ikeja
13355,3.0,3.0,4.0,yes,no,no,80000000.0,house,Alimosho
13356,5.0,5.0,6.0,yes,no,no,45000000.0,house,Surulere
13357,4.0,4.0,5.0,no,no,no,20000000.0,house,Alimosho
13358,4.0,4.0,5.0,yes,no,yes,220000000.0,house,Eti-Osa
13359,3.0,3.0,4.0,yes,no,no,95000000.0,house,Ifako-Ijaiye
13360,4.0,4.0,5.0,no,no,no,40000000.0,house,Alimosho
13361,5.0,5.0,6.0,no,no,no,150000000.0,house,Oshodi-Isolo
13362,5.0,0.0,0.0,no,yes,no,70000000.0,house,Alimosho
13363,6.0,6.0,7.0,no,no,no,90000000.0,house,Eti-Osa
13364,3.0,3.0,4.0,yes,no,no,80000000.0,house,Kosofe
13365,3.0,3.0,4.0,no,no,no,220000000.0,apartment,Ikeja
13366,5.0,5.0,6.0,yes,no,no,150000000.0,house,Kosofe
13367,4.0,0.0,0.0,yes,no,no,100000000.0,house,Oshodi-Isolo
13368,4.0,4.0,5.0,no,no,no,35000000.0,house,Alimosho
13369,4.0,0.0,0.0,yes,no,no,110000000.0,house,Ikeja
13370,3.0,3.0,3.0,no,no,no,35000000.0,apartment,Ifako-Ijaiye
13371,6.0,6.0,7.0,no,no,no,30000000.0,house,Ikeja
13372,5.0,5.0,6.0,yes,yes,no,90000000.0,house,Alimosho
13373,0.0,0.0,0.0,no,no,no,60000000.0,apartment,Agege
13374,5.0,0.0,0.0,no,no,no,26000000.0,house,Ifako-Ijaiye
13375,1.0,1.0,2.0,yes,no,no,32000000.0,apartment,Ifako-Ijaiye
13376,5.0,6.0,6.0,no,no,no,30000000.0,house,Ikeja
13377,4.0,4.0,5.0,yes,no,no,30000000.0,house,Alimosho
13378,2.0,2.0,3.0,no,no,no,45000000.0,house,Kosofe
13379,5.0,5.0,6.0,yes,no,no,65000000.0,house,Alimosho
13380,5.0,5.0,6.0,yes,no,no,130000000.0,house,Ikeja
13381,4.0,4.0,5.0,yes,no,no,135000000.0,house,Ikeja
13382,4.0,4.0,4.0,yes,no,no,140000000.0,house,Ikeja
13383,3.0,3.0,4.0,yes,no,no,75000000.0,house,Ikeja
13384,5.0,5.0,6.0,yes,no,no,550000000.0,house,Ikeja
13385,3.0,3.0,4.0,no,no,no,38000000.0,house,Alimosho
13386,3.0,3.0,4.0,yes,no,no,25000000.0,house,Alimosho
13387,4.0,4.0,5.0,yes,no,no,200000000.0,house,Ikeja
13388,5.0,5.0,6.0,yes,no,no,500000000.0,house,Ikeja
13389,3.0,3.0,4.0,no,no,no,35000000.0,house,Alimosho
13390,4.0,4.0,5.0,no,no,no,145000000.0,house,Ikeja
13391,2.0,2.0,3.0,no,no,no,80000000.0,house,Ikeja
13392,5.0,5.0,6.0,yes,no,no,400000000.0,house,Eti-Osa
13393,4.0,4.0,5.0,no,no,no,50000000.0,house,Alimosho
13394,4.0,4.0,5.0,no,no,no,55000000.0,house,Ifako-Ijaiye
13395,0.0,0.0,0.0,no,no,no,40000000.0,apartment,Agege
13396,3.0,3.0,4.0,yes,no,no,60000000.0,apartment,Alimosho
13397,3.0,3.0,4.0,no,no,no,19000000.0,house,Alimosho
13398,2.0,2.0,3.0,no,no,no,55000000.0,house,Ikeja
13399,6.0,6.0,7.0,no,no,no,550000000.0,house,Ikeja
13400,3.0,3.0,4.0,no,no,no,28000000.0,house,Alimosho
13401,0.0,0.0,0.0,no,no,no,45000000.0,apartment,Alimosho
13402,1.0,1.0,1.0,no,no,no,11000000.0,apartment,Ifako-Ijaiye
13403,3.0,3.0,3.0,no,no,no,43000000.0,house,Alimosho
13404,4.0,4.0,4.0,yes,no,yes,75000000.0,house,Eti-Osa
13405,2.0,2.0,2.0,no,no,no,65000000.0,house,Ikeja
13406,5.0,5.0,5.0,yes,no,no,260000000.0,house,Ikeja
13407,5.0,5.0,5.0,no,yes,no,120000000.0,house,Alimosho
13408,3.0,3.0,3.0,no,no,no,11500000.0,house,Ikorodu
13409,5.0,5.0,5.0,yes,yes,yes,160000000.0,house,Ikeja
13410,3.0,3.0,3.0,yes,no,no,140000000.0,house,Ifako-Ijaiye
13411,4.0,4.0,4.0,no,no,no,70000000.0,house,Alimosho
13412,4.0,4.0,4.0,no,no,no,185000000.0,house,Ikeja
13413,4.0,4.0,4.0,yes,no,no,65000000.0,house,Alimosho
13414,4.0,4.0,4.0,no,no,no,65000000.0,house,Eti-Osa
13415,5.0,5.0,5.0,no,no,no,170000000.0,house,Ikeja
13416,3.0,3.0,3.0,no,no,no,70000000.0,house,Eti-Osa
13417,5.0,5.0,5.0,yes,no,no,140000000.0,house,Ifako-Ijaiye
13418,4.0,4.0,4.0,yes,no,no,190000000.0,house,Ikeja
13419,4.0,4.0,4.0,no,no,no,45000000.0,house,Alimosho
13420,4.0,4.0,4.0,no,no,no,20000000.0,house,Alimosho
13421,4.0,4.0,4.0,no,no,no,80000000.0,house,Eti-Osa
13422,4.0,4.0,4.0,yes,no,no,150000000.0,house,Eti-Osa
13423,4.0,4.0,4.0,no,no,no,80000000.0,house,Ikorodu
13424,4.0,4.0,4.0,no,no,no,75000000.0,house,Eti-Osa
13425,5.0,5.0,5.0,yes,no,no,380000000.0,house,Ikeja
13426,5.0,5.0,5.0,no,no,no,250000000.0,house,Eti-Osa
13427,3.0,3.0,3.0,no,no,no,30000000.0,house,Alimosho
13428,5.0,5.0,5.0,yes,no,no,265000000.0,house,Kosofe
13429,3.0,3.0,3.0,no,no,no,80000000.0,house,Ikeja
13430,4.0,4.0,4.0,no,no,no,70000000.0,house,Eti-Osa
13431,5.0,5.0,5.0,yes,no,no,410000000.0,house,Ikeja
13432,5.0,5.0,5.0,no,no,no,520000000.0,house,Ikeja
13433,4.0,4.0,4.0,no,no,no,175000000.0,house,Ikeja
13434,5.0,5.0,5.0,yes,no,no,490000000.0,house,Eti-Osa
13435,4.0,4.0,4.0,no,no,no,95000000.0,house,Ifako-Ijaiye
13436,4.0,4.0,4.0,no,no,yes,55000000.0,house,Eti-Osa
13437,4.0,4.0,4.0,yes,no,no,130000000.0,house,Ifako-Ijaiye
13438,5.0,5.0,6.0,yes,no,no,210000000.0,house,Eti-Osa
13439,3.0,3.0,3.0,yes,no,no,50000000.0,house,Agege
13440,3.0,3.0,4.0,yes,no,no,45000000.0,house,Alimosho
13441,4.0,4.0,5.0,yes,no,no,150000000.0,house,Ikeja
13442,5.0,5.0,6.0,yes,no,no,120000000.0,house,Alimosho
13443,3.0,3.0,3.0,no,no,no,12000000.0,house,Alimosho
13444,5.0,5.0,5.0,no,no,no,80000000.0,house,Ikeja
13445,4.0,4.0,4.0,no,no,no,70000000.0,house,Eti-Osa
13446,3.0,3.0,4.0,no,no,no,22000000.0,house,Agege
13447,5.0,5.0,6.0,yes,no,no,370000000.0,house,Eti-Osa
13448,5.0,5.0,6.0,yes,no,no,370000000.0,house,Eti-Osa
13449,5.0,5.0,6.0,yes,no,no,360000000.0,house,Eti-Osa
13450,5.0,5.0,6.0,yes,no,no,150000000.0,house,Eti-Osa
